latitude,longitude,install_date,year_added,exist_in_year
51.53095071,-0.078505384,2010-07-14,2010,2017
51.52367314,-0.128377673,2010-07-21,2010,2017
51.49907558,-0.085666316,2010-07-22,2010,2017
51.49398524,-0.136928582,2010-07-22,2010,2017
51.50194596,-0.194392952,2010-12-08,2010,2017
51.50135267,-0.153194766,2010-07-19,2010,2017
51.50013942,-0.113936001,2010-09-06,2010,2017
51.50315739,-0.191496313,2010-07-21,2010,2017
51.5129118,-0.153645496,2010-07-16,2010,2017
51.51573534,-0.093080779,2010-07-15,2010,2017
51.51615461,-0.082422399,2010-07-19,2010,2017
51.51457763,-0.158264483,2010-07-14,2010,2017
51.51646835,-0.079684557,2010-07-13,2010,2017
51.49859784,-0.096191134,2010-07-20,2010,2017
51.49738251,-0.089446947,2010-07-10,2010,2017
51.51707521,-0.086685542,2010-07-10,2010,2017
51.5097860151,-0.0681619805156,2010-07-22,2010,2017
51.51552971,-0.190240716,2010-07-14,2010,2017
51.51248445,-0.099141408,2010-07-10,2010,2017
51.520955,-0.083493552,2010-07-08,2010,2017
51.51410514,-0.147301667,2010-07-14,2010,2017
51.52452699,-0.079248081,2010-07-10,2010,2017
51.50074359,-0.202759212,2010-07-15,2010,2017
51.48997562,-0.132845681,2010-07-17,2010,2017
51.49654462,-0.150905245,2010-07-15,2010,2017
51.52352001,-0.108340165,2010-06-19,2010,2017
51.49066456,-0.166485083,2010-07-19,2010,2017
51.490083,-0.162418,2010-07-21,2010,2017
51.489932,-0.162727,2010-07-20,2010,2017
51.52096262,-0.085634242,2010-07-15,2010,2017
51.53589283,-0.160854428,2010-07-26,2010,2017
51.5262363,-0.134407652,2010-07-11,2010,2017
51.52451738,-0.158963647,2010-07-14,2010,2017
51.50227992,-0.074189225,2010-07-22,2010,2017
51.51580998,-0.105270275,2010-07-14,2010,2017
51.49334336,-0.194757949,2010-07-26,2010,2017
51.52004497,-0.092176447,2010-07-21,2010,2017
51.52836014,-0.104724625,2010-07-15,2010,2017
51.50472376,-0.192538767,2010-07-14,2010,2017
51.515231,-0.07015,2010-07-07,2010,2017
51.52522753,-0.13518856,2010-07-11,2010,2017
51.51444134,-0.087587447,2010-07-27,2010,2017
51.52058381,-0.154701411,2010-07-10,2010,2017
51.53430039,-0.1680743,2010-07-04,2010,2017
51.50274025,-0.149569201,2010-07-19,2010,2017
51.49358391,-0.165101392,2010-07-19,2010,2017
51.49288067,-0.114934001,2010-07-14,2010,2017
51.52702563,-0.088542771,2010-07-23,2010,2017
51.49782999,-0.135440826,2010-11-05,2010,2017
51.49792478,-0.183834706,2010-07-14,2010,2017
51.49612799,-0.106000855,2010-07-22,2010,2017
51.50597426,-0.092754157,2010-07-04,2010,2017
51.52351808,-0.143613641,2010-07-07,2010,2017
51.486965,-0.116625,2010-10-11,2010,2017
51.49646288,-0.183289032,2010-07-14,2010,2017
51.49580589,-0.127575233,2010-07-21,2010,2017
51.5136846,-0.135580879,2010-07-21,2010,2017
51.52026,-0.157183945,2010-07-09,2010,2017
51.50368837,-0.098497684,2010-07-17,2010,2017
51.488226,-0.135635511,2010-07-22,2010,2017
51.51733558,-0.175810943,2010-07-17,2010,2017
51.517932,-0.183716959,2010-07-16,2010,2017
51.50669284,-0.103137426,2010-07-20,2010,2017
51.51477076,-0.12221963,2010-07-06,2010,2017
51.51862243,-0.176645823,2010-07-21,2010,2017
51.49616092,-0.140947636,2010-07-16,2010,2017
51.51340693,-0.076793375,2010-07-14,2010,2017
51.49372451,-0.198286569,2010-07-15,2010,2017
51.5118973,-0.137043852,2010-07-15,2010,2017
51.52295439,-0.094934859,2010-07-10,2010,2017
51.51700801,-0.09388536,2010-07-15,2010,2017
51.52536703,-0.153463612,2010-07-23,2010,2017
51.50706909,-0.145904427,2010-07-10,2010,2017
51.52127071,-0.0755789,2010-07-08,2010,2017
51.514274,-0.111257,2010-07-13,2010,2017
51.51882555,-0.108028472,2010-07-11,2010,2017
51.51772703,-0.127854211,2010-07-05,2010,2017
51.49785559,-0.081608045,2010-07-23,2010,2017
51.49536226,-0.185296516,2010-07-15,2010,2017
51.504904,-0.06797,2010-07-15,2010,2017
51.50136494,-0.191462381,2010-07-15,2010,2017
51.51217033,-0.150481272,2010-09-15,2010,2017
51.51611887,-0.128585022,2010-07-20,2010,2017
51.50908747,-0.129697889,2010-07-23,2010,2017
51.51382102,-0.107927706,2010-07-07,2010,2017
51.51838043,-0.073438925,2010-07-20,2010,2017
51.5034938,-0.07962099,2010-07-21,2010,2017
51.49313,-0.156876,2010-07-04,2010,2017
51.52341837,-0.124121774,2010-07-12,2010,2017
51.49671237,-0.20528437,2010-07-21,2010,2017
51.49396755,-0.17873226,2010-07-20,2010,2017
51.50724437,-0.106237501,2010-07-17,2010,2017
51.52505093,-0.131161087,2010-07-06,2010,2017
51.50024195,-0.15934065,2010-12-01,2010,2017
51.51858757,-0.132053392,2010-07-13,2010,2017
51.5288338,-0.132250369,2010-07-06,2010,2017
51.518154,-0.062697,2010-07-18,2010,2017
51.49874469,-0.103132904,2010-07-21,2010,2017
51.518908,-0.079249,2010-07-21,2010,2017
51.49357351,-0.139956043,2010-07-23,2010,2017
51.51175646,-0.119643424,2010-07-26,2010,2017
51.51918144,-0.140485596,2010-07-23,2010,2017
51.51475963,-0.148105415,2010-07-22,2010,2017
51.50844614,-0.131961389,2010-07-20,2010,2017
51.4968865,-0.161203828,2010-07-15,2010,2017
51.5154186,-0.098850915,2010-07-12,2010,2017
51.49320445,-0.144132875,2010-07-21,2010,2017
51.52671796,-0.104298194,2010-07-10,2010,2017
51.50029631,-0.092762704,2010-07-22,2010,2017
51.51795029,-0.108657431,2010-07-11,2010,2017
51.50102668,-0.180246101,2010-07-21,2010,2017
51.52469624,-0.084439283,2010-07-07,2010,2017
51.48894022,-0.111435796,2010-07-15,2010,2017
51.512582,-0.1150573,2010-07-16,2010,2017
51.50295379,-0.158456089,2010-07-22,2010,2017
51.51423368,-0.073537654,2010-07-14,2010,2017
51.530529,-0.167515,2010-07-20,2010,2017
51.518675,-0.06111,2010-07-21,2010,2017
51.519572,-0.13214036,2010-11-18,2010,2017
51.52334672,-0.120202614,2010-07-10,2010,2017
51.50064702,-0.078600401,2010-07-13,2010,2017
51.51782144,-0.096496865,2010-07-15,2010,2017
51.51159481,-0.077121322,2010-07-14,2010,2017
51.520994,-0.139016,2010-10-26,2010,2017
51.50069361,-0.102091246,2010-07-12,2010,2017
51.49247977,-0.178433004,2010-07-17,2010,2017
51.51734403,-0.138072691,2010-07-23,2010,2017
51.50082346,-0.089740764,2010-07-21,2010,2017
51.49236962,-0.147478734,2010-07-22,2010,2017
51.49679128,-0.093913472,2010-07-23,2010,2017
51.51196176,-0.097441687,2010-07-15,2010,2017
51.52085887,-0.089887855,2010-07-26,2010,2017
51.536264,-0.133952,2010-11-18,2010,2017
51.51236389,-0.06954201,2010-07-18,2010,2017
51.48802358,-0.166878535,2010-07-27,2010,2017
51.52128377,-0.084605692,2010-07-04,2010,2017
51.51530805,-0.147203711,2010-07-15,2010,2017
51.5109192966489,-0.1511263847351,2010-11-25,2010,2017
51.50185512,-0.159237081,2010-07-16,2010,2017
51.52364804,-0.074754872,2010-07-15,2010,2017
51.51440928,-0.118478757,2010-07-21,2010,2017
51.51048489,-0.082989638,2010-07-18,2010,2017
51.52111369,-0.078869751,2010-07-15,2010,2017
51.50040123,-0.195455928,2010-07-16,2010,2017
51.51227622,-0.157436972,2010-07-15,2010,2017
51.5073853,-0.096440751,2010-07-04,2010,2017
51.53692216,-0.150181444,2010-07-27,2010,2017
51.48483991,-0.138089062,2010-07-22,2010,2017
51.49675303,-0.138733562,2010-11-05,2010,2017
51.50946212,-0.124749274,2010-07-10,2010,2017
51.539834,-0.062806212,2010-07-06,2010,2017
51.50930161,-0.084985356,2010-07-21,2010,2017
51.49043573,-0.122806861,2010-07-14,2010,2017
51.50663341,-0.131773845,2010-07-16,2010,2017
51.52025302,-0.141327271,2010-07-13,2010,2017
51.51004801,-0.138846453,2010-07-23,2010,2017
51.5099923,-0.143495266,2010-07-10,2010,2017
51.51811784,-0.144228881,2010-07-04,2010,2017
51.53583617,-0.156285395,2010-07-21,2010,2017
51.52683806,-0.130504336,2010-07-19,2010,2017
51.4863434,-0.122492418,2010-07-21,2010,2017
51.53301907,-0.139174593,2010-07-13,2010,2017
51.5216612,-0.109006325,2010-07-06,2010,2017
51.49148474,-0.090220911,2010-07-20,2010,2017
51.52644342,-0.109256828,2010-07-21,2010,2017
51.52659961,-0.112432615,2010-07-18,2010,2017
51.5222641,-0.114079481,2010-07-06,2010,2017
51.51196,-0.142783033,2010-09-15,2010,2017
51.49121192,-0.173715911,2010-07-16,2010,2017
51.51760685,-0.121328408,2010-07-16,2010,2017
51.48971651,-0.170194408,2010-07-19,2010,2017
51.53005939,-0.120973687,2010-07-04,2010,2017
51.50935342,-0.196422,2010-07-20,2010,2017
51.52784273,-0.108068155,2010-07-16,2010,2017
51.52443845,-0.138019439,2010-07-20,2010,2017
51.51593725,-0.111778348,2010-07-13,2010,2017
51.50950627,-0.075459482,2010-07-15,2010,2017
51.52395143,-0.122502346,2010-07-05,2010,2017
51.50777049,-0.130699733,2010-07-20,2010,2017
51.51908011,-0.124678402,2010-07-06,2010,2017
51.497998,-0.14296064,2010-07-23,2010,2017
51.51422502,-0.080660083,2010-07-21,2010,2017
51.51073687,-0.144165239,2010-07-09,2010,2017
51.51991453,-0.136039674,2010-07-05,2010,2017
51.50143293,-0.178656971,2010-07-21,2010,2017
51.50275704,-0.155349725,2010-07-20,2010,2017
51.49443626,-0.092921165,2010-07-16,2010,2017
51.49812559,-0.132102166,2010-07-14,2010,2017
51.51891348,-0.156166631,2010-07-15,2010,2017
51.51155322,-0.0929401,2010-07-14,2010,2017
51.51681444,-0.151926305,2010-07-19,2010,2017
51.49941247,-0.152317537,2010-07-16,2010,2017
51.50069491,-0.094524319,2010-07-15,2010,2017
51.51449962,-0.141423695,2010-07-14,2010,2017
51.50963938,-0.131510949,2010-07-13,2010,2017
51.516226,-0.124826,2010-11-18,2010,2017
51.482362,-0.13612398,2010-07-17,2010,2017
51.53136059,-0.117069978,2010-07-11,2010,2017
51.52285301,-0.099994052,2010-07-20,2010,2017
51.49571828,-0.110889274,2010-07-20,2010,2017
51.523196,-0.083067,2010-07-23,2010,2017
51.530344,-0.100168,2010-11-24,2010,2017
51.52174785,-0.094475072,2010-07-10,2010,2017
51.52059681,-0.116688468,2010-07-11,2010,2017
51.50810309,-0.12602103,2010-07-27,2010,2017
51.53450449,-0.106992706,2010-07-20,2010,2017
51.50990837,-0.187842717,2010-07-22,2010,2017
51.53266186,-0.099981142,2010-07-23,2010,2017
51.5100172,-0.157275636,2010-07-14,2010,2017
51.4907579,-0.106323685,2010-07-10,2010,2017
51.51791921,-0.188098863,2010-07-16,2010,2017
51.4853572,-0.142207481,2010-07-20,2010,2017
51.49094565,-0.181190899,2010-07-19,2010,2017
51.48836528,-0.129361842,2010-07-15,2010,2017
51.49217002,-0.101536865,2010-07-15,2010,2017
51.50402794,-0.11386436,2010-12-07,2010,2017
51.466907,-0.216573,2010-07-22,2010,2017
51.50486,-0.113001,2010-07-16,2010,2017
51.49775,-0.10988,2010-12-07,2010,2017
51.518268,-0.17110323,2010-07-22,2010,2017
51.48478899,-0.110683213,2010-07-15,2010,2017
51.49459148,-0.134234258,2010-10-21,2010,2017
51.4973875,-0.197245586,2010-07-08,2010,2017
51.48805753,-0.140741432,2010-07-17,2010,2017
51.49582705,-0.13547809,2010-07-14,2010,2017
51.50391973,-0.11342629,2010-12-09,2010,2017
51.52548,-0.089659871,2010-07-12,2010,2017
51.505044,-0.115851,2010-07-26,2010,2017
51.507131,-0.06691,2010-07-09,2010,2017
51.52202903,-0.165842551,2010-07-17,2010,2017
51.53166681,-0.109914711,2010-07-17,2010,2017
51.50860544,-0.193764092,2010-07-26,2010,2017
51.50311799,-0.153520935,2010-07-17,2010,2017
51.48985626,-0.141923621,2010-07-16,2010,2017
51.4916156,-0.186753859,2010-07-16,2010,2017
51.505014,-0.17306032,2010-07-22,2010,2017
51.49586666,-0.191933711,2010-07-16,2010,2017
51.528246,-0.10102611,2010-07-27,2010,2017
51.49206037,-0.132224622,2010-07-21,2010,2017
51.513735,-0.193487,2010-07-07,2010,2017
51.52728093,-0.11829517,2010-07-06,2010,2017
51.52635795,-0.125979294,2010-07-05,2010,2017
51.52644828,-0.172190727,2010-07-10,2010,2017
51.51031,-0.18740235,2010-07-20,2010,2017
51.50144456,-0.110699309,2010-07-21,2010,2017
51.490959,-0.1532331,2010-07-21,2010,2017
51.51501025,-0.112753217,2010-07-20,2010,2017
51.5262503,-0.123509611,2010-07-13,2010,2017
51.53114,-0.086016,2010-07-26,2010,2017
51.50173726,-0.184980612,2010-07-07,2010,2017
51.53099181,-0.093903825,2010-07-08,2010,2017
51.529423,-0.097122,2010-10-11,2010,2017
51.49085368,-0.196170309,2010-07-16,2010,2017
51.5225965,-0.161113413,2010-07-18,2010,2017
51.50658458,-0.199004026,2010-07-19,2010,2017
51.5208417,-0.097340162,2010-07-14,2010,2017
51.53304322,-0.172528678,2010-07-14,2010,2017
51.51474612,-0.165164288,2010-07-16,2010,2017
51.4908679,-0.116911864,2010-07-23,2010,2017
51.52486887,-0.099489485,2010-07-12,2010,2017
51.51108452,-0.197524944,2010-07-26,2010,2017
51.53300545,-0.136792671,2010-07-15,2010,2017
51.4931848,-0.167894973,2010-07-16,2010,2017
51.52505151,-0.166304359,2010-07-18,2010,2017
51.53440868,-0.109025404,2010-07-13,2010,2017
51.52953709,-0.083353323,2010-07-07,2010,2017
51.51641749,-0.179135079,2010-07-26,2010,2017
51.52071513,-0.14521173,2010-07-17,2010,2017
51.5272947,-0.174653609,2010-07-21,2010,2017
51.51492456,-0.066078037,2010-07-18,2010,2017
51.53088935,-0.176770502,2010-07-23,2010,2017
51.5233534,-0.175116099,2010-07-20,2010,2017
51.52557531,-0.179592915,2010-07-21,2010,2017
51.48947903,-0.115156562,2010-07-13,2010,2017
51.50039792,-0.193068385,2010-07-16,2010,2017
51.49096258,-0.139625122,2010-07-20,2010,2017
51.53219984,-0.105480698,2010-07-12,2010,2017
51.50545935,-0.10569204,2010-07-20,2010,2017
51.51906932,-0.088285377,2010-07-19,2010,2017
51.52994371,-0.123616824,2010-07-05,2010,2017
51.52334476,-0.183846408,2010-07-10,2010,2017
51.5017154373867,-0.1798541843891,2010-09-29,2010,2017
51.50581776,-0.100186337,2010-07-17,2010,2017
51.51213691,-0.201554966,2010-07-15,2010,2017
51.504942,-0.115533,2010-07-26,2010,2017
51.511933,-0.174411,2010-07-15,2010,2017
51.53051587,-0.106408455,2010-07-21,2010,2017
51.5165179,-0.164393768,2010-07-17,2010,2017
51.52589324,-0.090847761,2010-07-14,2010,2017
51.52600832,-0.096317627,2010-07-14,2010,2017
51.51595344,-0.169249375,2010-07-21,2010,2017
51.49159394,-0.192369256,2010-07-07,2010,2017
51.51563144,-0.132328837,2010-07-14,2010,2017
51.52916347,-0.109970527,2010-07-12,2010,2017
51.5134891,-0.191351186,2010-07-21,2010,2017
51.50088934,-0.083159352,2010-07-23,2010,2017
51.50613324,-0.114686385,2010-07-21,2010,2017
51.51943538,-0.119123345,2010-07-06,2010,2017
51.49960695,-0.197574246,2010-07-08,2010,2017
51.52559505,-0.144083893,2010-07-12,2010,2017
51.50742485,-0.134621209,2010-07-20,2010,2017
51.50963123,-0.119047563,2010-07-23,2010,2017
51.49016361,-0.19039362,2010-07-19,2010,2017
51.50654321,-0.123179697,2010-07-20,2010,2017
51.53089041,-0.089782579,2010-07-10,2010,2017
51.49889832,-0.100440521,2010-07-13,2010,2017
51.49815779,-0.209494128,2010-07-22,2010,2017
51.53404294,-0.086379717,2010-07-21,2010,2017
51.522511,-0.162298,2010-07-09,2010,2017
51.49368637,-0.111014912,2010-07-13,2010,2017
51.52891573,-0.115480888,2010-07-20,2010,2017
51.52915444,-0.093421615,2010-07-07,2010,2017
51.5263778,-0.078130921,2010-07-08,2010,2017
51.50686435,-0.150666888,2011-01-27,2011,2017
51.51809,-0.163609,2011-03-02,2011,2017
51.52289229,-0.171681991,2011-03-08,2011,2017
51.488105,-0.110121,2011-04-05,2011,2017
51.51689296,-0.158249929,2011-03-08,2011,2017
51.493072,-0.129925,2011-07-12,2011,2017
51.51013066,-0.155757901,2011-02-10,2011,2017
51.504043,-0.105312,2011-06-28,2011,2017
51.490491,-0.149186,2011-12-22,2011,2017
51.49188409,-0.125674815,2011-01-10,2011,2017
51.496481,-0.192404,2011-02-03,2011,2017
51.51733427,-0.103604248,2011-02-24,2011,2017
51.50535447,-0.113656543,2011-01-17,2011,2017
51.48902,-0.17524,2011-12-22,2011,2017
51.51953043,-0.13577731,2011-01-28,2011,2017
51.51070161,-0.121723604,2011-02-08,2011,2017
51.49980661,-0.176415994,2011-01-19,2011,2017
51.492462,-0.159919,2011-02-28,2011,2017
51.488852,-0.105593,2011-12-08,2011,2017
51.51397065,-0.09294031,2011-07-15,2011,2017
51.49456127,-0.15393398,2011-07-05,2011,2017
51.50935171,-0.14744969,2011-02-08,2011,2017
51.51066202,-0.142345694,2011-02-17,2011,2017
51.504044,-0.104778,2011-06-28,2011,2017
51.502319,-0.200742,2011-03-02,2011,2017
51.51310333,-0.13121385,2011-02-02,2011,2017
51.524564,-0.116279,2011-12-08,2011,2017
51.496468,-0.17379696,2011-10-24,2011,2017
51.49369988,-0.121394101,2011-02-07,2011,2017
51.485821,-0.149004,2011-06-22,2011,2017
51.50204238,-0.184400221,2011-03-09,2011,2017
51.49418566,-0.18267094,2011-03-09,2011,2017
51.517703,-0.154106,2011-03-08,2011,2017
51.499917,-0.174554,2011-10-13,2011,2017
51.51824,-0.11655,2011-12-08,2011,2017
51.51352755,-0.130110822,2011-02-03,2011,2017
51.49559291,-0.179077626,2011-01-27,2011,2017
51.528187,-0.075375,2011-03-08,2011,2017
51.521776,-0.068856,2011-02-15,2011,2017
51.51431171,-0.200838199,2011-01-27,2011,2017
51.51348,-0.17977,2011-03-02,2011,2017
51.52261762,-0.071653961,2011-03-08,2011,2017
51.49942855,-0.179702476,2011-02-17,2011,2017
51.534474,-0.122203,2011-12-08,2011,2017
51.52512,-0.015578,2012-01-24,2012,2017
51.495656,-0.114605,2012-01-04,2012,2017
51.51793,-0.067937,2012-02-27,2012,2017
51.53356,-0.09315,2012-04-05,2012,2017
51.516196,-0.029138,2012-01-11,2012,2017
51.533283,-0.028155,2012-01-17,2012,2017
51.530326,-0.042744,2012-02-09,2012,2017
51.5338,-0.118677,2012-01-04,2012,2017
51.513875,-0.117774,2012-03-14,2012,2017
51.52959,-0.0801,2012-03-05,2012,2017
51.538071,-0.144664,2012-01-10,2012,2017
51.49109,-0.018716,2012-01-19,2012,2017
51.511811,-0.025626,2012-01-30,2012,2017
51.520893,-0.051394,2012-01-25,2012,2017
51.505772,-0.016460175,2012-02-24,2012,2017
51.50196,-0.016251,2012-01-24,2012,2017
51.511654,-0.179668,2012-02-06,2012,2017
51.51746,-0.12335,2012-02-29,2012,2017
51.534464,-0.076341,2012-01-12,2012,2017
51.528936,-0.055894,2012-01-07,2012,2017
51.50623,-0.02296,2012-01-07,2012,2017
51.517475,-0.075855,2012-01-30,2012,2017
51.527607,-0.057133,2012-02-28,2012,2017
51.511088,-0.057159,2012-01-07,2012,2017
51.504719,-0.063531,2012-01-02,2012,2017
51.5128711,-0.0389866,2012-01-19,2012,2017
51.509158,-0.224103,2012-03-05,2012,2017
51.531127,-0.048017,2012-01-22,2012,2017
51.517842,-0.090075,2012-01-30,2012,2017
51.53558,-0.08249,2012-04-05,2012,2017
51.504749,-0.057544,2012-01-11,2012,2017
51.485587,-0.18119,2012-03-15,2012,2017
51.510101,-0.211358,2012-01-07,2012,2017
51.525501,-0.032267204,2012-01-22,2012,2017
51.489096,-0.009205,2012-01-19,2012,2017
51.488124,-0.120903,2012-01-05,2012,2017
51.487129,-0.0090011,2012-01-19,2012,2017
51.50964,-0.08497,2012-03-22,2012,2017
51.503083,-0.017676,2012-03-03,2012,2017
51.519265,-0.021345,2012-01-24,2012,2017
51.506946,-0.058681,2012-01-22,2012,2017
51.50357,-0.020068,2012-02-10,2012,2017
51.528828,-0.013258,2012-01-23,2012,2017
51.515256,-0.058641,2012-01-07,2012,2017
51.516,-0.038775,2012-01-11,2012,2017
51.487679,-0.021582,2012-01-09,2012,2017
51.51328,-0.047784,2012-01-20,2012,2017
51.483145,-0.113134,2012-01-04,2012,2017
51.490645,-0.014582,2012-03-15,2012,2017
51.532091,-0.06142,2012-02-01,2012,2017
51.522507,-0.041378,2012-01-22,2012,2017
51.516204,-0.155525,2012-02-02,2012,2017
51.520398,-0.026768,2012-01-30,2012,2017
51.496137,-0.019355,2012-01-17,2012,2017
51.526578,-0.027581,2012-01-24,2012,2017
51.52388,-0.065076,2012-01-07,2012,2017
51.518369,-0.043371,2012-02-29,2012,2017
51.5112,-0.014438,2012-02-02,2012,2017
51.503802,-0.215808,2012-02-09,2012,2017
51.541515,-0.038557746,2012-01-17,2012,2017
51.493381,-0.007542,2012-01-07,2012,2017
51.528169,-0.018703,2012-01-23,2012,2017
51.495947,-0.17368958,2012-01-19,2012,2017
51.513757,-0.020467,2012-01-12,2012,2017
51.530535,-0.025492,2012-01-17,2012,2017
51.525645,-0.069543,2012-01-23,2012,2017
51.521564,-0.022694,2012-01-12,2012,2017
51.522561,-0.054883,2012-01-24,2012,2017
51.523538,-0.030556,2012-01-12,2012,2017
51.521889,-0.04667,2012-01-19,2012,2017
51.520019,-0.05438,2012-01-24,2012,2017
51.508447,-0.055167,2012-01-09,2012,2017
51.511066,-0.053558,2012-01-30,2012,2017
51.529452,-0.027616,2012-01-17,2012,2017
51.52568,-0.055312,2012-01-07,2012,2017
51.507326,-0.145827,2012-02-09,2012,2017
51.527058,-0.025296,2012-01-24,2012,2017
51.527152,-0.058005,2012-01-19,2012,2017
51.51417,-0.052099,2012-01-11,2012,2017
51.519362,-0.074431,2012-01-30,2012,2017
51.532513,-0.033085,2012-01-17,2012,2017
51.515975,-0.053177,2012-01-09,2012,2017
51.519167,-0.147983,2012-03-16,2012,2017
51.542138,-0.145393,2012-01-10,2012,2017
51.541603,-0.138853,2012-01-11,2012,2017
51.506256,-0.218337,2012-03-01,2012,2017
51.496454,-0.009506,2012-01-30,2012,2017
51.505697,-0.070542,2012-01-09,2012,2017
51.499041,-0.020157,2012-01-17,2012,2017
51.528692,-0.059091,2012-01-30,2012,2017
51.49447,-0.014409,2012-01-09,2012,2017
51.53932857,-0.074284675,2013-12-04,2013,2017
51.49434708,-0.215804559,2013-10-14,2013,2017
51.5366541,-0.07023031,2013-11-12,2013,2017
51.46231278,-0.211468596,2013-11-05,2013,2017
51.47514228,-0.187278987,2013-11-27,2013,2017
51.46230566,-0.175407201,2013-11-26,2013,2017
51.475089,-0.201968,2013-10-31,2013,2017
51.46916161,-0.174485792,2013-10-16,2013,2017
51.46841875,-0.199135704,2013-10-24,2013,2017
51.4737636,-0.197010096,2013-09-30,2013,2017
51.48606206,-0.214428378,2013-10-14,2013,2017
51.5015946,-0.222293381,2013-10-30,2013,2017
51.4710956,-0.157850096,2013-12-05,2013,2017
51.47053858,-0.163041605,2013-10-08,2013,2017
51.48267821,-0.117661574,2013-10-23,2013,2017
51.51510818,-0.208565479,2013-11-28,2013,2017
51.47439218,-0.163347594,2013-11-15,2013,2017
51.53658514,-0.075885686,2013-11-20,2013,2017
51.46161068,-0.21614583,2013-11-15,2013,2017
51.48959104,-0.209378594,2013-10-10,2013,2017
51.50173215,-0.100292412,2013-10-18,2013,2017
51.47729232,-0.16478637,2013-11-06,2013,2017
51.50403821,-0.217400093,2013-09-26,2013,2017
51.46108367,-0.191722864,2013-10-28,2013,2017
51.48796408,-0.161765173,2013-12-02,2013,2017
51.47761941,-0.149551631,2013-10-08,2013,2017
51.45922541,-0.180884959,2013-11-08,2013,2017
51.47614939,-0.1232585,2013-10-30,2013,2017
51.49824168,-0.117495865,2013-10-16,2013,2017
51.48498496,-0.167919869,2013-10-27,2013,2017
51.51632095,-0.202608612,2013-10-27,2013,2017
51.4729184,-0.132102704,2013-10-08,2013,2017
51.46881971,-0.184318843,2013-10-10,2013,2017
51.46489445,-0.17302926,2013-11-25,2013,2017
51.52868155,-0.065550321,2013-11-13,2013,2017
51.47787084,-0.126874471,2013-11-04,2013,2017
51.46512358,-0.157788279,2013-09-25,2013,2017
51.48438657,-0.20481514,2013-10-16,2013,2017
51.46086446,-0.187427294,2013-10-04,2013,2017
51.47084722,-0.17070367,2013-10-23,2013,2017
51.46095151,-0.20066766,2013-11-08,2013,2017
51.53603947,-0.026262677,2013-11-21,2013,2017
51.464786,-0.215618902,2013-11-09,2013,2017
51.48176572,-0.185273723,2013-11-28,2013,2017
51.47453545,-0.170210533,2013-11-05,2013,2017
51.54119,-0.058826101,2013-10-03,2013,2017
51.50035306,-0.217515071,2013-10-21,2013,2017
51.47286577,-0.148059277,2013-10-17,2013,2017
51.46199911,-0.206240805,2013-11-26,2013,2017
51.4795017,-0.141770709,2013-10-08,2013,2017
51.48335692,-0.216305546,2013-11-18,2013,2017
51.50215353,-0.083632928,2013-11-14,2013,2017
51.46517078,-0.18038939,2013-11-01,2013,2017
51.51148696,-0.218190203,2013-10-15,2013,2017
51.45995384,-0.190184054,2013-10-11,2013,2017
51.46506424,-0.163750945,2013-11-06,2013,2017
51.47107905,-0.207842908,2013-09-30,2013,2017
51.48810829,-0.22660621,2013-11-06,2013,2017
51.5190427,-0.204764421,2013-10-17,2013,2017
51.48180515,-0.18027465,2013-10-21,2013,2017
51.45787019,-0.174691623,2013-10-16,2013,2017
51.54100708,-0.14326094,2013-11-18,2013,2017
51.47946386,-0.195777222,2013-11-18,2013,2017
51.46321128,-0.215550761,2013-11-15,2013,2017
51.47993289,-0.19411695,2013-11-27,2013,2017
51.492668,-0.072350665,2013-10-29,2013,2017
51.48256792,-0.172078187,2013-09-25,2013,2017
51.53571683,-0.060291813,2013-11-20,2013,2017
51.45971528,-0.212145939,2013-11-14,2013,2017
51.49422354,-0.236769936,2013-10-30,2013,2017
51.46866929,-0.146544642,2013-11-03,2013,2017
51.46706414,-0.193502076,2013-10-15,2013,2017
51.47893931,-0.208485293,2013-11-25,2013,2017
51.48724429,-0.205279052,2013-11-21,2013,2017
51.47816972,-0.18243547,2013-11-29,2013,2017
51.46745485,-0.172293499,2013-11-29,2013,2017
51.46904022,-0.19627483,2013-10-21,2013,2017
51.49021762,-0.215087092,2013-11-14,2013,2017
51.54211855,-0.028941601,2013-11-11,2013,2017
51.51323001,-0.211593602,2013-10-27,2013,2017
51.474376,-0.155442787,2013-10-28,2013,2017
51.53727795,-0.079201849,2013-12-04,2013,2017
51.4954,-0.061698585,2013-11-07,2013,2017
51.47696496,-0.174347066,2013-11-13,2013,2017
51.47768469,-0.170329317,2013-11-05,2013,2017
51.47505096,-0.150908371,2013-11-22,2013,2017
51.50659035,-0.216104479,2013-11-26,2013,2017
51.49087074,-0.206029743,2013-10-25,2013,2017
51.47303687,-0.214749808,2013-11-06,2013,2017
51.46718562,-0.152248582,2013-10-31,2013,2017
51.5129814,-0.219486603,2013-11-28,2013,2017
51.47073264,-0.126994068,2013-10-11,2013,2017
51.48294452,-0.219346128,2013-10-24,2013,2017
51.51092871,-0.214594781,2013-11-28,2013,2017
51.46193072,-0.180791784,2013-10-07,2013,2017
51.53639219,-0.112721065,2013-11-12,2013,2017
51.51505991,-0.10534448,2013-11-13,2013,2017
51.49208492,-0.229116862,2013-11-22,2013,2017
51.50542628,-0.150817316,2013-11-26,2013,2017
51.51687069,-0.213872396,2013-10-22,2013,2017
